id_asignacion,id_empleado,id_proyecto,rol,fecha_asignacion,estado
1271,5,176,Developer,2016-04-17,finalizado
1272,44,176,Developer,2016-04-17,finalizado
1273,14,176,Developer,2016-04-17,finalizado
1274,26,176,Tester,2016-04-17,finalizado
1275,7,176,Developer,2016-04-17,finalizado
1276,84,177,Developer,2022-07-13,finalizado
1277,40,177,Tester,2022-07-13,finalizado
1278,25,177,Developer,2022-07-13,finalizado
1279,20,177,Developer,2022-07-13,finalizado
1280,79,177,Developer,2022-07-13,finalizado
1281,53,177,Developer,2022-07-13,finalizado
1282,18,177,Developer,2022-07-13,finalizado
1283,26,177,Tester,2022-07-13,finalizado
1284,111,177,Developer,2022-07-13,finalizado
1285,42,178,Developer,2021-07-23,finalizado
1286,87,178,Tester,2021-07-23,finalizado
1287,15,178,Tester,2021-07-23,finalizado
1288,85,178,Developer,2021-07-23,finalizado
1289,10,178,Developer,2021-07-23,finalizado
1290,35,178,Developer,2021-07-23,finalizado
1291,81,178,Developer,2021-07-23,finalizado
1292,36,179,Tester,2017-05-02,finalizado
1293,23,179,Developer,2017-05-02,finalizado
1294,63,179,Developer,2017-05-02,finalizado
1295,27,179,Tester,2017-05-02,finalizado
1296,103,179,Developer,2017-05-02,finalizado
1297,30,179,Developer,2017-05-02,finalizado
1298,44,179,Tester,2017-05-02,finalizado
1299,32,179,Developer,2017-05-02,finalizado
1300,5,179,Developer,2017-05-02,finalizado
1301,102,179,Developer,2017-05-02,finalizado
1302,102,180,Tester,2023-02-09,finalizado
1303,46,180,Tester,2023-02-09,finalizado
1304,81,180,Tester,2023-02-09,finalizado
1305,49,180,Developer,2023-02-09,finalizado
1306,82,180,Developer,2023-02-09,finalizado
1307,61,180,Developer,2023-02-09,finalizado
1308,26,180,Developer,2023-02-09,finalizado
1309,101,180,Developer,2023-02-09,finalizado
1310,5,180,Developer,2023-02-09,finalizado
1311,39,180,Tester,2023-02-09,finalizado
1312,102,181,Developer,2018-11-19,finalizado
1313,112,181,Tester,2018-11-19,finalizado
1314,32,181,Developer,2018-11-19,finalizado
1315,95,181,Developer,2018-11-19,finalizado
1316,109,181,Developer,2018-11-19,finalizado
1317,14,181,Tester,2018-11-19,finalizado
1318,87,182,Tester,2020-09-27,finalizado
1319,88,182,Tester,2020-09-27,finalizado
1320,81,182,Developer,2020-09-27,finalizado
1321,26,182,Tester,2020-09-27,finalizado
1322,14,182,Tester,2020-09-27,finalizado
1323,89,182,Tester,2020-09-27,finalizado
1324,40,182,Tester,2020-09-27,finalizado
1325,95,182,Developer,2020-09-27,finalizado
1326,17,182,Developer,2020-09-27,finalizado
1327,2,183,Developer,2016-10-17,finalizado
1328,44,183,Developer,2016-10-17,finalizado
1329,8,183,Tester,2016-10-17,finalizado
1330,112,183,Tester,2016-10-17,finalizado
1331,40,183,Developer,2016-10-17,finalizado
1332,6,183,Tester,2016-10-17,finalizado
1333,107,183,Developer,2016-10-17,finalizado
1334,45,183,Developer,2016-10-17,finalizado
1335,111,183,Tester,2016-10-17,finalizado
1336,32,183,Developer,2016-10-17,finalizado
1337,109,184,Developer,2018-08-19,finalizado
1338,24,184,Developer,2018-08-19,finalizado
1339,112,184,Developer,2018-08-19,finalizado
1340,62,184,Developer,2018-08-19,finalizado
1341,30,184,Tester,2018-08-19,finalizado
1342,14,184,Tester,2018-08-19,finalizado
1343,6,184,Tester,2018-08-19,finalizado
1344,72,185,Developer,2025-02-09,activo
1345,107,185,Developer,2025-02-09,activo
1346,43,185,Developer,2025-02-09,activo
1347,69,185,Tester,2025-02-09,activo
1348,61,185,Developer,2025-02-09,activo
1349,6,185,Tester,2025-02-09,activo
1350,37,185,Developer,2025-02-09,activo
1351,36,185,Developer,2025-02-09,activo
1352,102,186,Developer,2018-03-07,finalizado
1353,14,186,Developer,2018-03-07,finalizado
1354,117,186,Developer,2018-03-07,finalizado
1355,45,186,Tester,2018-03-07,finalizado
1356,92,186,Developer,2018-03-07,finalizado
1357,49,186,Developer,2018-03-07,finalizado
1358,20,186,Developer,2018-03-07,finalizado
1359,40,186,Developer,2018-03-07,finalizado
1360,40,187,Developer,2016-01-19,finalizado
1361,113,187,Developer,2016-01-19,finalizado
1362,8,187,Developer,2016-01-19,finalizado
1363,5,187,Tester,2016-01-19,finalizado
1364,24,188,Tester,2021-04-11,finalizado
1365,79,188,Developer,2021-04-11,finalizado
1366,116,188,Tester,2021-04-11,finalizado
1367,81,188,Developer,2021-04-11,finalizado
1368,11,188,Tester,2021-04-11,finalizado
1369,4,188,Developer,2021-04-11,finalizado
1370,23,188,Developer,2021-04-11,finalizado
1371,98,188,Developer,2021-04-11,finalizado
1372,103,188,Developer,2021-04-11,finalizado
1373,62,188,Developer,2021-04-11,finalizado
1374,11,189,Developer,2021-05-07,finalizado
1375,39,189,Developer,2021-05-07,finalizado
1376,117,189,Developer,2021-05-07,finalizado
1377,29,189,Developer,2021-05-07,finalizado
1378,23,189,Tester,2021-05-07,finalizado
1379,32,189,Developer,2021-05-07,finalizado
1380,26,189,Tester,2021-05-07,finalizado
1381,36,190,Developer,2017-08-09,finalizado
1382,47,190,Developer,2017-08-09,finalizado
1383,5,190,Tester,2017-08-09,finalizado
1384,26,190,Tester,2017-08-09,finalizado
1385,103,190,Developer,2017-08-09,finalizado
1386,92,190,Developer,2017-08-09,finalizado
1387,50,190,Developer,2017-08-09,finalizado
1388,27,190,Tester,2017-08-09,finalizado
1389,7,190,Developer,2017-08-09,finalizado
1390,44,191,Tester,2024-04-05,activo
1391,70,191,Developer,2024-04-05,activo
1392,120,191,Developer,2024-04-05,activo
1393,79,191,Tester,2024-04-05,activo
1394,36,192,Tester,2016-07-11,finalizado
1395,24,192,Developer,2016-07-11,finalizado
1396,103,192,Tester,2016-07-11,finalizado
1397,8,192,Tester,2016-07-11,finalizado
1398,15,192,Developer,2016-07-11,finalizado
1399,107,193,Developer,2017-03-22,finalizado
1400,92,193,Developer,2017-03-22,finalizado
1401,62,193,Developer,2017-03-22,finalizado
1402,37,193,Developer,2017-03-22,finalizado
1403,6,193,Tester,2017-03-22,finalizado
1404,30,193,Developer,2017-03-22,finalizado
1405,36,193,Tester,2017-03-22,finalizado
1406,20,193,Developer,2017-03-22,finalizado
1407,8,194,Tester,2016-09-10,finalizado
1408,14,194,Tester,2016-09-10,finalizado
1409,92,194,Tester,2016-09-10,finalizado
1410,40,194,Tester,2016-09-10,finalizado
1411,44,194,Developer,2016-09-10,finalizado
1412,2,194,Developer,2016-09-10,finalizado
1413,36,194,Developer,2016-09-10,finalizado
1414,24,194,Developer,2016-09-10,finalizado
1415,117,194,Tester,2016-09-10,finalizado
1416,30,194,Developer,2016-09-10,finalizado
1417,30,195,Tester,2023-08-05,finalizado
1418,18,195,Tester,2023-08-05,finalizado
1419,75,195,Developer,2023-08-05,finalizado
1420,40,195,Developer,2023-08-05,finalizado
1421,63,195,Tester,2023-08-05,finalizado
1422,39,195,Tester,2023-08-05,finalizado
1423,4,195,Developer,2023-08-05,finalizado
1424,57,195,Tester,2023-08-05,finalizado
1425,7,196,Developer,2016-03-27,finalizado
1426,27,196,Developer,2016-03-27,finalizado
1427,8,196,Developer,2016-03-27,finalizado
1428,107,196,Developer,2016-03-27,finalizado
1429,26,196,Developer,2016-03-27,finalizado
1430,40,196,Developer,2016-03-27,finalizado
1431,117,196,Tester,2016-03-27,finalizado
1432,111,196,Developer,2016-03-27,finalizado
1433,70,197,Tester,2025-08-23,finalizado
1434,97,197,Tester,2025-08-23,finalizado
1435,93,197,Developer,2025-08-23,finalizado
1436,79,197,Developer,2025-08-23,finalizado
1437,16,197,Developer,2025-08-23,finalizado
1438,14,197,Developer,2025-08-23,finalizado
1439,19,197,Developer,2025-08-23,finalizado
1440,86,197,Developer,2025-08-23,finalizado
1441,92,198,Tester,2018-11-24,finalizado
1442,50,198,Developer,2018-11-24,finalizado
1443,56,198,Developer,2018-11-24,finalizado
1444,95,198,Developer,2018-11-24,finalizado
1445,5,198,Tester,2018-11-24,finalizado
1446,111,198,Developer,2018-11-24,finalizado
1447,103,198,Developer,2018-11-24,finalizado
1448,49,198,Tester,2018-11-24,finalizado
1449,118,199,Developer,2020-09-11,finalizado
1450,61,199,Tester,2020-09-11,finalizado
1451,112,199,Developer,2020-09-11,finalizado
1452,63,199,Tester,2020-09-11,finalizado
1453,30,199,Developer,2020-09-11,finalizado
1454,29,199,Developer,2020-09-11,finalizado
1455,17,199,Developer,2020-09-11,finalizado
1456,89,199,Developer,2020-09-11,finalizado
1457,90,200,Developer,2024-03-21,finalizado
1458,12,200,Developer,2024-03-21,finalizado
1459,113,200,Developer,2024-03-21,finalizado
1460,1,200,Tester,2024-03-21,finalizado
1461,29,200,Tester,2024-03-21,finalizado
1462,5,200,Tester,2024-03-21,finalizado
1463,23,200,Developer,2024-03-21,finalizado
1464,78,200,Tester,2024-03-21,finalizado
1465,46,200,Tester,2024-03-21,finalizado
1466,47,201,Tester,2023-08-06,finalizado
1467,77,201,Developer,2023-08-06,finalizado
1468,87,201,Developer,2023-08-06,finalizado
1469,39,201,Developer,2023-08-06,finalizado
1470,31,201,Developer,2023-08-06,finalizado
1471,41,201,Tester,2023-08-06,finalizado
1472,65,201,Tester,2023-08-06,finalizado
1473,94,201,Developer,2023-08-06,finalizado
1474,14,202,Tester,2025-03-05,activo
1475,119,202,Developer,2025-03-05,activo
1476,8,202,Tester,2025-03-05,activo
1477,53,202,Developer,2025-03-05,activo
1478,11,202,Tester,2025-03-05,activo
1479,116,202,Developer,2025-03-05,activo
1480,27,202,Developer,2025-03-05,activo
1481,105,202,Developer,2025-03-05,activo
1482,30,203,Developer,2017-02-04,finalizado
1483,111,203,Developer,2017-02-04,finalizado
1484,63,203,Tester,2017-02-04,finalizado
1485,109,203,Tester,2017-02-04,finalizado
1486,8,203,Tester,2017-02-04,finalizado
1487,26,203,Developer,2017-02-04,finalizado
1488,5,203,Developer,2017-02-04,finalizado
1489,62,203,Developer,2017-02-04,finalizado
1490,15,203,Developer,2017-02-04,finalizado
1491,36,204,Tester,2016-02-18,finalizado
1492,2,204,Tester,2016-02-18,finalizado
1493,111,204,Developer,2016-02-18,finalizado
1494,117,204,Developer,2016-02-18,finalizado
1495,92,204,Tester,2016-02-18,finalizado
1496,8,205,Tester,2016-10-15,activo
1497,5,205,Developer,2016-10-15,activo
1498,24,205,Developer,2016-10-15,activo
1499,63,205,Developer,2016-10-15,activo
1500,44,205,Developer,2016-10-15,activo
1501,26,205,Tester,2016-10-15,activo
1502,6,205,Developer,2016-10-15,activo
1503,113,205,Tester,2016-10-15,activo
1504,27,205,Developer,2016-10-15,activo
1505,11,206,Tester,2021-12-26,finalizado
1506,50,206,Tester,2021-12-26,finalizado
1507,107,206,Developer,2021-12-26,finalizado
1508,62,206,Developer,2021-12-26,finalizado
1509,8,206,Developer,2021-12-26,finalizado
1510,86,207,Developer,2023-06-16,finalizado
1511,81,207,Tester,2023-06-16,finalizado
1512,116,207,Developer,2023-06-16,finalizado
1513,77,207,Developer,2023-06-16,finalizado
1514,3,207,Tester,2023-06-16,finalizado
1515,75,207,Developer,2023-06-16,finalizado
1516,92,208,Tester,2022-09-01,finalizado
1517,46,208,Developer,2022-09-01,finalizado
1518,85,208,Developer,2022-09-01,finalizado
1519,57,208,Developer,2022-09-01,finalizado
1520,30,208,Developer,2022-09-01,finalizado
1521,118,208,Developer,2022-09-01,finalizado
1522,25,208,Tester,2022-09-01,finalizado
1523,20,208,Tester,2022-09-01,finalizado
1524,41,208,Developer,2022-09-01,finalizado
1525,35,208,Developer,2022-09-01,finalizado
1526,40,209,Tester,2017-12-03,finalizado
1527,70,209,Developer,2017-12-03,finalizado
1528,5,209,Tester,2017-12-03,finalizado
1529,47,209,Tester,2017-12-03,finalizado
1530,102,209,Developer,2017-12-03,finalizado
1531,92,209,Developer,2017-12-03,finalizado
1532,113,209,Tester,2017-12-03,finalizado
1533,86,210,Tester,2022-02-16,activo
1534,35,210,Developer,2022-02-16,activo
1535,81,210,Developer,2022-02-16,activo
1536,61,210,Developer,2022-02-16,activo
1537,32,210,Tester,2022-02-16,activo
1538,88,210,Developer,2022-02-16,activo
1539,115,210,Developer,2022-02-16,activo
1540,23,210,Developer,2022-02-16,activo
1541,84,211,Developer,2024-05-19,finalizado
1542,89,211,Developer,2024-05-19,finalizado
1543,18,211,Tester,2024-05-19,finalizado
1544,3,211,Developer,2024-05-19,finalizado
1545,95,211,Developer,2024-05-19,finalizado
1546,50,211,Developer,2024-05-19,finalizado
1547,26,211,Developer,2024-05-19,finalizado
1548,30,212,Tester,2016-05-07,finalizado
1549,8,212,Tester,2016-05-07,finalizado
1550,63,212,Tester,2016-05-07,finalizado
1551,103,212,Tester,2016-05-07,finalizado
1552,111,212,Tester,2016-05-07,finalizado
1553,27,212,Tester,2016-05-07,finalizado
1554,32,212,Tester,2016-05-07,finalizado
1555,26,213,Developer,2016-03-10,activo
1556,92,213,Developer,2016-03-10,activo
1557,7,213,Developer,2016-03-10,activo
1558,40,213,Tester,2016-03-10,activo
1559,63,213,Developer,2016-03-10,activo
1560,24,213,Developer,2016-03-10,activo
1561,113,213,Developer,2016-03-10,activo
1562,36,213,Developer,2016-03-10,activo
1563,27,213,Developer,2016-03-10,activo
1564,64,214,Tester,2025-10-15,activo
1565,62,214,Developer,2025-10-15,activo
1566,108,214,Tester,2025-10-15,activo
1567,102,214,Tester,2025-10-15,activo
1568,70,215,Developer,2023-06-28,finalizado
1569,85,215,Tester,2023-06-28,finalizado
1570,39,215,Developer,2023-06-28,finalizado
1571,1,215,Developer,2023-06-28,finalizado
1572,50,215,Tester,2023-06-28,finalizado
1573,103,215,Tester,2023-06-28,finalizado
1574,47,215,Developer,2023-06-28,finalizado
1575,32,215,Developer,2023-06-28,finalizado
1576,87,215,Developer,2023-06-28,finalizado
1577,79,216,Developer,2021-09-28,activo
1578,42,216,Developer,2021-09-28,activo
1579,41,216,Developer,2021-09-28,activo
1580,101,216,Tester,2021-09-28,activo
1581,36,216,Developer,2021-09-28,activo
1582,50,216,Tester,2021-09-28,activo
1583,78,216,Tester,2021-09-28,activo
1584,41,217,Developer,2022-04-30,finalizado
1585,14,217,Tester,2022-04-30,finalizado
1586,35,217,Developer,2022-04-30,finalizado
1587,56,217,Tester,2022-04-30,finalizado
1588,116,218,Developer,2020-12-04,finalizado
1589,98,218,Developer,2020-12-04,finalizado
1590,74,218,Developer,2020-12-04,finalizado
1591,109,218,Tester,2020-12-04,finalizado
1592,56,218,Developer,2020-12-04,finalizado
1593,63,219,Developer,2016-10-27,finalizado
1594,6,219,Tester,2016-10-27,finalizado
1595,30,219,Tester,2016-10-27,finalizado
1596,113,219,Developer,2016-10-27,finalizado
1597,40,220,Developer,2021-03-19,finalizado
1598,17,220,Developer,2021-03-19,finalizado
1599,95,220,Developer,2021-03-19,finalizado
1600,42,220,Developer,2021-03-19,finalizado
1601,20,221,Developer,2017-05-21,finalizado
1602,30,221,Tester,2017-05-21,finalizado
1603,81,221,Developer,2017-05-21,finalizado
1604,62,221,Developer,2017-05-21,finalizado
1605,56,222,Developer,2023-11-09,finalizado
1606,77,222,Developer,2023-11-09,finalizado
1607,6,222,Tester,2023-11-09,finalizado
1608,107,222,Developer,2023-11-09,finalizado
1609,25,222,Developer,2023-11-09,finalizado
1610,3,222,Developer,2023-11-09,finalizado
1611,39,222,Developer,2023-11-09,finalizado
1612,67,223,Tester,2023-10-30,finalizado
1613,20,223,Developer,2023-10-30,finalizado
1614,78,223,Developer,2023-10-30,finalizado
1615,42,223,Tester,2023-10-30,finalizado
1616,50,223,Developer,2023-10-30,finalizado
1617,87,223,Developer,2023-10-30,finalizado
1618,104,223,Developer,2023-10-30,finalizado
1619,92,223,Tester,2023-10-30,finalizado
1620,80,223,Developer,2023-10-30,finalizado
1621,112,224,Developer,2022-05-20,finalizado
1622,26,224,Tester,2022-05-20,finalizado
1623,94,224,Developer,2022-05-20,finalizado
1624,11,224,Tester,2022-05-20,finalizado
1625,119,224,Developer,2022-05-20,finalizado
1626,118,224,Developer,2022-05-20,finalizado
1627,2,225,Developer,2022-12-06,finalizado
1628,115,225,Tester,2022-12-06,finalizado
1629,114,225,Developer,2022-12-06,finalizado
1630,94,225,Tester,2022-12-06,finalizado
1631,78,225,Tester,2022-12-06,finalizado
1632,26,225,Developer,2022-12-06,finalizado
1633,69,225,Tester,2022-12-06,finalizado
1634,111,225,Developer,2022-12-06,finalizado
1635,26,226,Developer,2016-04-14,finalizado
1636,113,226,Tester,2016-04-14,finalizado
1637,15,226,Tester,2016-04-14,finalizado
1638,95,226,Developer,2016-04-14,finalizado
1639,32,226,Developer,2016-04-14,finalizado
1640,36,226,Developer,2016-04-14,finalizado
1641,30,226,Tester,2016-04-14,finalizado
1642,117,226,Developer,2016-04-14,finalizado
1643,27,226,Tester,2016-04-14,finalizado
1644,103,226,Tester,2016-04-14,finalizado
1645,91,227,Developer,2025-06-15,finalizado
1646,44,227,Developer,2025-06-15,finalizado
1647,52,227,Tester,2025-06-15,finalizado
1648,37,227,Developer,2025-06-15,finalizado
1649,66,227,Tester,2025-06-15,finalizado
1650,36,227,Developer,2025-06-15,finalizado
1651,18,227,Developer,2025-06-15,finalizado
1652,53,227,Tester,2025-06-15,finalizado
1653,100,228,Developer,2025-04-19,activo
1654,107,228,Developer,2025-04-19,activo
1655,11,228,Developer,2025-04-19,activo
1656,75,228,Tester,2025-04-19,activo
1657,19,228,Developer,2025-04-19,activo
1658,93,228,Developer,2025-04-19,activo
1659,119,228,Developer,2025-04-19,activo
1660,3,229,Developer,2025-01-12,finalizado
1661,79,229,Developer,2025-01-12,finalizado
1662,48,229,Tester,2025-01-12,finalizado
1663,120,229,Developer,2025-01-12,finalizado
1664,118,229,Developer,2025-01-12,finalizado
1665,60,229,Developer,2025-01-12,finalizado
1666,103,230,Tester,2020-02-08,finalizado
1667,41,230,Developer,2020-02-08,finalizado
1668,118,230,Tester,2020-02-08,finalizado
1669,24,230,Tester,2020-02-08,finalizado
1670,15,230,Developer,2020-02-08,finalizado
1671,45,230,Developer,2020-02-08,finalizado
1672,101,230,Developer,2020-02-08,finalizado
1673,26,231,Developer,2022-10-25,finalizado
1674,81,231,Tester,2022-10-25,finalizado
1675,85,231,Developer,2022-10-25,finalizado
1676,27,231,Developer,2022-10-25,finalizado
1677,70,231,Developer,2022-10-25,finalizado
1678,5,231,Developer,2022-10-25,finalizado
1679,42,231,Developer,2022-10-25,finalizado
1680,57,231,Tester,2022-10-25,finalizado
1681,117,232,Tester,2016-08-08,activo
1682,8,232,Tester,2016-08-08,activo
1683,63,232,Developer,2016-08-08,activo
1684,95,232,Developer,2016-08-08,activo
1685,14,232,Developer,2016-08-08,activo
1686,112,232,Tester,2016-08-08,activo
1687,25,233,Developer,2020-02-12,finalizado
1688,49,233,Developer,2020-02-12,finalizado
1689,32,233,Developer,2020-02-12,finalizado
1690,63,233,Developer,2020-02-12,finalizado
1691,107,233,Developer,2020-02-12,finalizado
1692,47,233,Developer,2020-02-12,finalizado
1693,81,233,Tester,2020-02-12,finalizado
1694,36,233,Developer,2020-02-12,finalizado
1695,92,234,Developer,2018-01-06,finalizado
1696,113,234,Tester,2018-01-06,finalizado
1697,62,234,Developer,2018-01-06,finalizado
1698,40,234,Tester,2018-01-06,finalizado
1699,81,234,Developer,2018-01-06,finalizado
1700,107,234,Developer,2018-01-06,finalizado
1701,45,234,Developer,2018-01-06,finalizado
1702,102,234,Tester,2018-01-06,finalizado
1703,87,234,Developer,2018-01-06,finalizado
1704,36,235,Developer,2017-09-28,finalizado
1705,103,235,Tester,2017-09-28,finalizado
1706,45,235,Developer,2017-09-28,finalizado
1707,81,235,Developer,2017-09-28,finalizado
1708,20,235,Developer,2017-09-28,finalizado
1709,87,235,Tester,2017-09-28,finalizado
1710,92,235,Developer,2017-09-28,finalizado
1711,115,235,Developer,2017-09-28,finalizado
1712,35,236,Developer,2021-06-24,finalizado
1713,4,236,Developer,2021-06-24,finalizado
1714,76,236,Tester,2021-06-24,finalizado
1715,47,236,Developer,2021-06-24,finalizado
1716,36,236,Developer,2021-06-24,finalizado
1717,3,236,Developer,2021-06-24,finalizado
1718,14,237,Tester,2018-10-17,finalizado
1719,49,237,Developer,2018-10-17,finalizado
1720,45,237,Tester,2018-10-17,finalizado
1721,118,237,Developer,2018-10-17,finalizado
1722,5,237,Developer,2018-10-17,finalizado
1723,30,237,Tester,2018-10-17,finalizado
1724,26,237,Developer,2018-10-17,finalizado
1725,112,237,Tester,2018-10-17,finalizado
1726,87,237,Developer,2018-10-17,finalizado
1727,70,238,Developer,2017-12-16,finalizado
1728,44,238,Developer,2017-12-16,finalizado
1729,117,238,Developer,2017-12-16,finalizado
1730,26,238,Developer,2017-12-16,finalizado
1731,63,238,Developer,2017-12-16,finalizado
1732,103,239,Tester,2018-05-21,finalizado
1733,41,239,Developer,2018-05-21,finalizado
1734,5,239,Tester,2018-05-21,finalizado
1735,63,239,Developer,2018-05-21,finalizado
1736,25,239,Developer,2018-05-21,finalizado
1737,24,239,Developer,2018-05-21,finalizado
1738,40,239,Tester,2018-05-21,finalizado
1739,32,239,Developer,2018-05-21,finalizado
1740,87,239,Developer,2018-05-21,finalizado
1741,56,240,Tester,2023-02-14,finalizado
1742,120,240,Tester,2023-02-14,finalizado
1743,97,240,Developer,2023-02-14,finalizado
1744,7,240,Developer,2023-02-14,finalizado
1745,45,240,Developer,2023-02-14,finalizado
1746,36,240,Developer,2023-02-14,finalizado
1747,95,240,Developer,2023-02-14,finalizado
1748,62,240,Developer,2023-02-14,finalizado
1749,39,240,Tester,2023-02-14,finalizado
1750,117,241,Developer,2017-07-18,finalizado
1751,44,241,Developer,2017-07-18,finalizado
1752,24,241,Developer,2017-07-18,finalizado
1753,26,241,Developer,2017-07-18,finalizado
1754,50,241,Developer,2017-07-18,finalizado
1755,2,241,Developer,2017-07-18,finalizado
1756,6,241,Developer,2017-07-18,finalizado
1757,103,241,Developer,2017-07-18,finalizado
1758,45,241,Developer,2017-07-18,finalizado
1759,79,242,Developer,2025-06-14,activo
1760,82,242,Developer,2025-06-14,activo
1761,14,242,Tester,2025-06-14,activo
1762,118,242,Tester,2025-06-14,activo
1763,84,242,Developer,2025-06-14,activo
1764,105,242,Tester,2025-06-14,activo
1765,20,243,Developer,2019-02-06,activo
1766,79,243,Developer,2019-02-06,activo
1767,115,243,Developer,2019-02-06,activo
1768,102,243,Tester,2019-02-06,activo
1769,32,243,Developer,2019-02-06,activo
1770,14,244,Developer,2023-05-31,finalizado
1771,61,244,Developer,2023-05-31,finalizado
1772,17,244,Developer,2023-05-31,finalizado
1773,70,244,Developer,2023-05-31,finalizado
1774,111,244,Developer,2023-05-31,finalizado
1775,92,244,Tester,2023-05-31,finalizado
1776,56,245,Developer,2021-04-03,finalizado
1777,110,245,Developer,2021-04-03,finalizado
1778,103,245,Tester,2021-04-03,finalizado
1779,11,245,Developer,2021-04-03,finalizado
1780,7,245,Developer,2021-04-03,finalizado
1781,24,246,Developer,2022-08-23,activo
1782,107,246,Developer,2022-08-23,activo
1783,2,246,Tester,2022-08-23,activo
1784,53,246,Tester,2022-08-23,activo
1785,70,246,Developer,2022-08-23,activo
1786,63,246,Tester,2022-08-23,activo
1787,115,246,Developer,2022-08-23,activo
1788,45,246,Developer,2022-08-23,activo
1789,109,246,Tester,2022-08-23,activo
1790,87,247,Developer,2024-01-27,finalizado
1791,106,247,Tester,2024-01-27,finalizado
1792,7,247,Developer,2024-01-27,finalizado
1793,50,247,Developer,2024-01-27,finalizado
1794,17,247,Developer,2024-01-27,finalizado
1795,37,247,Tester,2024-01-27,finalizado
1796,4,247,Developer,2024-01-27,finalizado
1797,100,248,Developer,2023-07-17,finalizado
1798,5,248,Developer,2023-07-17,finalizado
1799,120,248,Tester,2023-07-17,finalizado
1800,30,248,Developer,2023-07-17,finalizado
1801,54,248,Developer,2023-07-17,finalizado
1802,78,249,Developer,2021-05-04,finalizado
1803,115,249,Developer,2021-05-04,finalizado
1804,21,249,Developer,2021-05-04,finalizado
1805,40,249,Tester,2021-05-04,finalizado
1806,20,249,Developer,2021-05-04,finalizado
1807,35,249,Developer,2021-05-04,finalizado
1808,84,249,Tester,2021-05-04,finalizado
1809,61,249,Developer,2021-05-04,finalizado
1810,112,250,Developer,2020-08-07,finalizado
1811,79,250,Developer,2020-08-07,finalizado
1812,98,250,Developer,2020-08-07,finalizado
1813,117,250,Developer,2020-08-07,finalizado
1814,88,250,Developer,2020-08-07,finalizado
1815,85,250,Developer,2020-08-07,finalizado
1816,109,251,Developer,2023-09-26,finalizado
1817,29,251,Tester,2023-09-26,finalizado
1818,24,251,Tester,2023-09-26,finalizado
1819,50,251,Developer,2023-09-26,finalizado
1820,98,251,Developer,2023-09-26,finalizado
1821,5,251,Tester,2023-09-26,finalizado
1822,25,251,Developer,2023-09-26,finalizado
1823,40,252,Developer,2016-11-24,finalizado
1824,62,252,Tester,2016-11-24,finalizado
1825,7,252,Developer,2016-11-24,finalizado
1826,26,252,Developer,2016-11-24,finalizado
1827,95,252,Developer,2016-11-24,finalizado
1828,44,252,Developer,2016-11-24,finalizado
1829,111,253,Developer,2017-09-21,activo
1830,44,253,Developer,2017-09-21,activo
1831,7,253,Developer,2017-09-21,activo
1832,47,253,Developer,2017-09-21,activo
1833,8,253,Tester,2017-09-21,activo
1834,63,253,Developer,2017-09-21,activo
1835,27,253,Developer,2017-09-21,activo
1836,62,253,Developer,2017-09-21,activo
1837,2,253,Tester,2017-09-21,activo
1838,117,254,Developer,2021-09-13,finalizado
1839,53,254,Developer,2021-09-13,finalizado
1840,44,254,Tester,2021-09-13,finalizado
1841,49,254,Developer,2021-09-13,finalizado
1842,92,255,Tester,2018-03-31,activo
1843,36,255,Tester,2018-03-31,activo
1844,102,255,Developer,2018-03-31,activo
1845,44,255,Tester,2018-03-31,activo
1846,26,255,Tester,2018-03-31,activo
1847,8,256,Tester,2024-07-04,finalizado
1848,25,256,Developer,2024-07-04,finalizado
1849,85,256,Tester,2024-07-04,finalizado
1850,56,256,Developer,2024-07-04,finalizado
1851,24,256,Developer,2024-07-04,finalizado
1852,89,256,Developer,2024-07-04,finalizado
1853,72,256,Developer,2024-07-04,finalizado
1854,49,256,Developer,2024-07-04,finalizado
1855,112,256,Tester,2024-07-04,finalizado
1856,100,256,Tester,2024-07-04,finalizado
1857,42,257,Developer,2022-08-01,finalizado
1858,95,257,Tester,2022-08-01,finalizado
1859,31,257,Tester,2022-08-01,finalizado
1860,78,257,Developer,2022-08-01,finalizado
1861,107,257,Tester,2022-08-01,finalizado
1862,40,257,Developer,2022-08-01,finalizado
1863,11,257,Developer,2022-08-01,finalizado
1864,18,257,Developer,2022-08-01,finalizado
1865,54,257,Developer,2022-08-01,finalizado
1866,41,257,Tester,2022-08-01,finalizado
1867,5,258,Developer,2021-03-25,finalizado
1868,77,258,Tester,2021-03-25,finalizado
1869,118,258,Developer,2021-03-25,finalizado
1870,62,258,Tester,2021-03-25,finalizado
1871,112,258,Developer,2021-03-25,finalizado
1872,29,258,Developer,2021-03-25,finalizado
1873,70,258,Developer,2021-03-25,finalizado
1874,11,258,Tester,2021-03-25,finalizado
1875,35,258,Developer,2021-03-25,finalizado
1876,17,259,Developer,2025-03-11,activo
1877,110,259,Tester,2025-03-11,activo
1878,62,259,Developer,2025-03-11,activo
1879,19,259,Developer,2025-03-11,activo
1880,48,259,Tester,2025-03-11,activo
1881,45,259,Tester,2025-03-11,activo
1882,11,259,Developer,2025-03-11,activo
1883,86,259,Developer,2025-03-11,activo
1884,24,260,Tester,2017-12-20,finalizado
1885,95,260,Developer,2017-12-20,finalizado
1886,81,260,Developer,2017-12-20,finalizado
