id_tarea,id_asignacion,nombre,fecha_asignacion,fecha_limite,estado,tiempo_estimado,tiempo_real,prioridad
9442,1734,Tarea genérica 9442,2018-08-31,2018-09-05,completada,5.0,5.5,media
9443,1734,Tarea genérica 9443,2019-02-09,2019-02-14,completada,5.0,5.5,media
9444,1734,Tarea genérica 9444,2019-01-10,2019-01-15,completada,5.0,5.5,media
9445,1734,Tarea genérica 9445,2018-12-24,2018-12-29,completada,5.0,5.5,media
9446,1734,Tarea genérica 9446,2018-11-26,2018-12-01,completada,5.0,5.5,media
9447,1734,Tarea genérica 9447,2019-01-11,2019-01-16,completada,5.0,5.5,media
9448,1735,Tarea genérica 9448,2018-10-04,2018-10-09,completada,5.0,5.5,media
9449,1735,Tarea genérica 9449,2018-12-26,2018-12-31,completada,5.0,5.5,media
9450,1735,Tarea genérica 9450,2019-01-31,2019-02-05,completada,5.0,5.5,media
9451,1735,Tarea genérica 9451,2018-06-08,2018-06-13,completada,5.0,5.5,media
9452,1735,Tarea genérica 9452,2018-05-25,2018-05-30,completada,5.0,5.5,media
9453,1735,Tarea genérica 9453,2018-06-20,2018-06-25,completada,5.0,5.5,media
9454,1735,Tarea genérica 9454,2019-01-23,2019-01-28,completada,5.0,5.5,media
9455,1735,Tarea genérica 9455,2019-02-15,2019-02-20,completada,5.0,5.5,media
9456,1736,Tarea genérica 9456,2018-10-10,2018-10-15,completada,5.0,5.5,media
9457,1736,Tarea genérica 9457,2018-09-26,2018-10-01,completada,5.0,5.5,media
9458,1736,Tarea genérica 9458,2019-03-10,2019-03-15,completada,5.0,5.5,media
9459,1737,Tarea genérica 9459,2018-11-15,2018-11-20,completada,5.0,5.5,media
9460,1737,Tarea genérica 9460,2019-01-15,2019-01-20,completada,5.0,5.5,media
9461,1737,Tarea genérica 9461,2018-10-23,2018-10-28,completada,5.0,5.5,media
9462,1738,Tarea genérica 9462,2019-03-09,2019-03-14,completada,5.0,5.5,media
9463,1738,Tarea genérica 9463,2018-10-09,2018-10-14,completada,5.0,5.5,media
9464,1738,Tarea genérica 9464,2019-01-16,2019-01-21,completada,5.0,5.5,media
9465,1739,Tarea genérica 9465,2019-04-28,2019-05-03,completada,5.0,5.5,media
9466,1739,Tarea genérica 9466,2019-03-03,2019-03-08,completada,5.0,5.5,media
9467,1739,Tarea genérica 9467,2018-09-07,2018-09-12,completada,5.0,5.5,media
9468,1739,Tarea genérica 9468,2019-03-31,2019-04-05,completada,5.0,5.5,media
9469,1739,Tarea genérica 9469,2019-01-31,2019-02-05,completada,5.0,5.5,media
9470,1739,Tarea genérica 9470,2018-07-03,2018-07-08,completada,5.0,5.5,media
9471,1739,Tarea genérica 9471,2018-08-25,2018-08-30,completada,5.0,5.5,media
9472,1740,Tarea genérica 9472,2019-01-05,2019-01-10,completada,5.0,5.5,media
9473,1740,Tarea genérica 9473,2019-03-04,2019-03-09,completada,5.0,5.5,media
9474,1740,Tarea genérica 9474,2018-07-07,2018-07-12,completada,5.0,5.5,media
9475,1740,Tarea genérica 9475,2019-03-14,2019-03-19,completada,5.0,5.5,media
9476,1740,Tarea genérica 9476,2018-06-25,2018-06-30,completada,5.0,5.5,media
9477,1741,Tarea genérica 9477,2023-07-05,2023-07-10,completada,5.0,5.5,media
9478,1741,Tarea genérica 9478,2023-12-03,2023-12-08,completada,5.0,5.5,media
9479,1741,Tarea genérica 9479,2023-05-25,2023-05-30,completada,5.0,5.5,media
9480,1741,Tarea genérica 9480,2023-02-17,2023-02-22,completada,5.0,5.5,media
9481,1741,Tarea genérica 9481,2023-12-07,2023-12-12,completada,5.0,5.5,media
9482,1742,Tarea genérica 9482,2023-04-28,2023-05-03,completada,5.0,5.5,media
9483,1742,Tarea genérica 9483,2023-11-04,2023-11-09,completada,5.0,5.5,media
9484,1742,Tarea genérica 9484,2023-03-26,2023-03-31,completada,5.0,5.5,media
9485,1742,Tarea genérica 9485,2023-08-04,2023-08-09,completada,5.0,5.5,media
9486,1742,Tarea genérica 9486,2023-09-26,2023-10-01,completada,5.0,5.5,media
9487,1742,Tarea genérica 9487,2023-05-24,2023-05-29,completada,5.0,5.5,media
9488,1742,Tarea genérica 9488,2023-04-06,2023-04-11,completada,5.0,5.5,media
9489,1742,Tarea genérica 9489,2023-03-08,2023-03-13,completada,5.0,5.5,media
9490,1743,Tarea genérica 9490,2023-10-03,2023-10-08,completada,5.0,5.5,media
9491,1743,Tarea genérica 9491,2023-05-09,2023-05-14,completada,5.0,5.5,media
9492,1743,Tarea genérica 9492,2023-04-06,2023-04-11,completada,5.0,5.5,media
9493,1743,Tarea genérica 9493,2023-07-18,2023-07-23,completada,5.0,5.5,media
9494,1743,Tarea genérica 9494,2023-05-27,2023-06-01,completada,5.0,5.5,media
9495,1743,Tarea genérica 9495,2023-03-14,2023-03-19,completada,5.0,5.5,media
9496,1743,Tarea genérica 9496,2023-05-12,2023-05-17,completada,5.0,5.5,media
9497,1744,Tarea genérica 9497,2023-05-20,2023-05-25,completada,5.0,5.5,media
9498,1744,Tarea genérica 9498,2023-08-31,2023-09-05,completada,5.0,5.5,media
9499,1744,Tarea genérica 9499,2023-05-01,2023-05-06,completada,5.0,5.5,media
9500,1744,Tarea genérica 9500,2023-02-17,2023-02-22,completada,5.0,5.5,media
9501,1744,Tarea genérica 9501,2023-09-11,2023-09-16,completada,5.0,5.5,media
9502,1745,Tarea genérica 9502,2023-03-14,2023-03-19,completada,5.0,5.5,media
9503,1745,Tarea genérica 9503,2023-06-16,2023-06-21,completada,5.0,5.5,media
9504,1745,Tarea genérica 9504,2023-11-10,2023-11-15,completada,5.0,5.5,media
9505,1745,Tarea genérica 9505,2023-10-04,2023-10-09,completada,5.0,5.5,media
9506,1746,Tarea genérica 9506,2023-04-06,2023-04-11,completada,5.0,5.5,media
9507,1746,Tarea genérica 9507,2023-07-26,2023-07-31,completada,5.0,5.5,media
9508,1746,Tarea genérica 9508,2023-04-14,2023-04-19,completada,5.0,5.5,media
9509,1747,Tarea genérica 9509,2023-11-19,2023-11-24,completada,5.0,5.5,media
9510,1747,Tarea genérica 9510,2023-03-16,2023-03-21,completada,5.0,5.5,media
9511,1747,Tarea genérica 9511,2023-04-11,2023-04-16,completada,5.0,5.5,media
9512,1747,Tarea genérica 9512,2023-12-02,2023-12-07,completada,5.0,5.5,media
9513,1747,Tarea genérica 9513,2023-04-11,2023-04-16,completada,5.0,5.5,media
9514,1747,Tarea genérica 9514,2023-03-04,2023-03-09,completada,5.0,5.5,media
9515,1747,Tarea genérica 9515,2023-12-05,2023-12-10,completada,5.0,5.5,media
9516,1747,Tarea genérica 9516,2023-04-09,2023-04-14,completada,5.0,5.5,media
9517,1748,Tarea genérica 9517,2023-04-17,2023-04-22,completada,5.0,5.5,media
9518,1748,Tarea genérica 9518,2023-02-23,2023-02-28,completada,5.0,5.5,media
9519,1748,Tarea genérica 9519,2023-10-27,2023-11-01,completada,5.0,5.5,media
9520,1749,Tarea genérica 9520,2023-03-18,2023-03-23,completada,5.0,5.5,media
9521,1749,Tarea genérica 9521,2023-05-06,2023-05-11,completada,5.0,5.5,media
9522,1749,Tarea genérica 9522,2023-06-09,2023-06-14,completada,5.0,5.5,media
9523,1749,Tarea genérica 9523,2023-10-31,2023-11-05,completada,5.0,5.5,media
9524,1749,Tarea genérica 9524,2023-09-30,2023-10-05,completada,5.0,5.5,media
9525,1749,Tarea genérica 9525,2023-04-13,2023-04-18,completada,5.0,5.5,media
9526,1749,Tarea genérica 9526,2023-10-13,2023-10-18,completada,5.0,5.5,media
9527,1750,Tarea genérica 9527,2017-09-09,2017-09-14,completada,5.0,5.5,media
9528,1750,Tarea genérica 9528,2017-11-28,2017-12-03,completada,5.0,5.5,media
9529,1750,Tarea genérica 9529,2017-11-09,2017-11-14,completada,5.0,5.5,media
9530,1750,Tarea genérica 9530,2018-02-01,2018-02-06,completada,5.0,5.5,media
9531,1750,Tarea genérica 9531,2017-08-26,2017-08-31,completada,5.0,5.5,media
9532,1751,Tarea genérica 9532,2018-03-31,2018-04-05,completada,5.0,5.5,media
9533,1751,Tarea genérica 9533,2018-02-20,2018-02-25,completada,5.0,5.5,media
9534,1751,Tarea genérica 9534,2018-04-04,2018-04-09,completada,5.0,5.5,media
9535,1751,Tarea genérica 9535,2017-08-06,2017-08-11,completada,5.0,5.5,media
9536,1751,Tarea genérica 9536,2017-10-15,2017-10-20,completada,5.0,5.5,media
9537,1752,Tarea genérica 9537,2018-01-14,2018-01-19,completada,5.0,5.5,media
9538,1752,Tarea genérica 9538,2017-08-05,2017-08-10,completada,5.0,5.5,media
9539,1752,Tarea genérica 9539,2018-04-03,2018-04-08,completada,5.0,5.5,media
9540,1752,Tarea genérica 9540,2017-09-29,2017-10-04,completada,5.0,5.5,media
9541,1752,Tarea genérica 9541,2017-08-21,2017-08-26,completada,5.0,5.5,media
9542,1752,Tarea genérica 9542,2017-08-05,2017-08-10,completada,5.0,5.5,media
9543,1752,Tarea genérica 9543,2018-01-13,2018-01-18,completada,5.0,5.5,media
9544,1753,Tarea genérica 9544,2017-10-23,2017-10-28,completada,5.0,5.5,media
9545,1753,Tarea genérica 9545,2018-04-13,2018-04-18,completada,5.0,5.5,media
9546,1753,Tarea genérica 9546,2018-02-06,2018-02-11,completada,5.0,5.5,media
9547,1754,Tarea genérica 9547,2018-01-24,2018-01-29,completada,5.0,5.5,media
9548,1754,Tarea genérica 9548,2018-01-01,2018-01-06,completada,5.0,5.5,media
9549,1754,Tarea genérica 9549,2017-07-29,2017-08-03,completada,5.0,5.5,media
9550,1754,Tarea genérica 9550,2017-09-08,2017-09-13,completada,5.0,5.5,media
9551,1754,Tarea genérica 9551,2018-02-07,2018-02-12,completada,5.0,5.5,media
9552,1754,Tarea genérica 9552,2017-09-16,2017-09-21,completada,5.0,5.5,media
9553,1755,Tarea genérica 9553,2017-10-17,2017-10-22,completada,5.0,5.5,media
9554,1755,Tarea genérica 9554,2017-12-03,2017-12-08,completada,5.0,5.5,media
9555,1755,Tarea genérica 9555,2017-12-28,2018-01-02,completada,5.0,5.5,media
9556,1755,Tarea genérica 9556,2018-02-20,2018-02-25,completada,5.0,5.5,media
9557,1755,Tarea genérica 9557,2017-12-06,2017-12-11,completada,5.0,5.5,media
9558,1755,Tarea genérica 9558,2017-10-20,2017-10-25,completada,5.0,5.5,media
9559,1756,Tarea genérica 9559,2017-12-14,2017-12-19,completada,5.0,5.5,media
9560,1756,Tarea genérica 9560,2017-12-23,2017-12-28,completada,5.0,5.5,media
9561,1756,Tarea genérica 9561,2017-12-01,2017-12-06,completada,5.0,5.5,media
9562,1756,Tarea genérica 9562,2017-08-06,2017-08-11,completada,5.0,5.5,media
9563,1756,Tarea genérica 9563,2018-02-09,2018-02-14,completada,5.0,5.5,media
9564,1756,Tarea genérica 9564,2017-10-06,2017-10-11,completada,5.0,5.5,media
9565,1756,Tarea genérica 9565,2018-02-24,2018-03-01,completada,5.0,5.5,media
9566,1757,Tarea genérica 9566,2017-10-12,2017-10-17,completada,5.0,5.5,media
9567,1757,Tarea genérica 9567,2018-03-11,2018-03-16,completada,5.0,5.5,media
9568,1757,Tarea genérica 9568,2018-04-02,2018-04-07,completada,5.0,5.5,media
9569,1757,Tarea genérica 9569,2017-07-20,2017-07-25,completada,5.0,5.5,media
9570,1758,Tarea genérica 9570,2018-04-03,2018-04-08,completada,5.0,5.5,media
9571,1758,Tarea genérica 9571,2017-11-21,2017-11-26,completada,5.0,5.5,media
9572,1758,Tarea genérica 9572,2018-03-18,2018-03-23,completada,5.0,5.5,media
9573,1758,Tarea genérica 9573,2017-11-21,2017-11-26,completada,5.0,5.5,media
9574,1758,Tarea genérica 9574,2018-01-24,2018-01-29,completada,5.0,5.5,media
9575,1758,Tarea genérica 9575,2018-02-07,2018-02-12,completada,5.0,5.5,media
9576,1758,Tarea genérica 9576,2018-04-01,2018-04-06,completada,5.0,5.5,media
9577,1758,Tarea genérica 9577,2017-10-30,2017-11-04,completada,5.0,5.5,media
9578,1759,Tarea genérica 9578,2025-06-25,2025-06-30,pendiente,5.0,5.5,media
9579,1759,Tarea genérica 9579,2025-10-27,2025-11-01,pendiente,5.0,5.5,media
9580,1759,Tarea genérica 9580,2025-06-24,2025-06-29,pendiente,5.0,5.5,media
9581,1759,Tarea genérica 9581,2025-08-26,2025-08-31,pendiente,5.0,5.5,media
9582,1759,Tarea genérica 9582,2025-10-17,2025-10-22,pendiente,5.0,5.5,media
9583,1759,Tarea genérica 9583,2025-06-22,2025-06-27,pendiente,5.0,5.5,media
9584,1760,Tarea genérica 9584,2025-11-19,2025-11-24,pendiente,5.0,5.5,media
9585,1760,Tarea genérica 9585,2025-06-28,2025-07-03,pendiente,5.0,5.5,media
9586,1760,Tarea genérica 9586,2025-07-28,2025-08-02,pendiente,5.0,5.5,media
9587,1760,Tarea genérica 9587,2025-08-26,2025-08-31,pendiente,5.0,5.5,media
9588,1760,Tarea genérica 9588,2025-11-06,2025-11-11,pendiente,5.0,5.5,media
9589,1760,Tarea genérica 9589,2025-07-27,2025-08-01,pendiente,5.0,5.5,media
9590,1760,Tarea genérica 9590,2025-10-20,2025-10-25,pendiente,5.0,5.5,media
9591,1760,Tarea genérica 9591,2025-11-16,2025-11-21,pendiente,5.0,5.5,media
9592,1761,Tarea genérica 9592,2025-11-06,2025-11-11,pendiente,5.0,5.5,media
9593,1761,Tarea genérica 9593,2025-08-23,2025-08-28,pendiente,5.0,5.5,media
9594,1761,Tarea genérica 9594,2025-11-06,2025-11-11,pendiente,5.0,5.5,media
9595,1761,Tarea genérica 9595,2025-09-20,2025-09-25,pendiente,5.0,5.5,media
9596,1761,Tarea genérica 9596,2025-06-20,2025-06-25,pendiente,5.0,5.5,media
9597,1761,Tarea genérica 9597,2025-09-17,2025-09-22,pendiente,5.0,5.5,media
9598,1761,Tarea genérica 9598,2025-07-31,2025-08-05,pendiente,5.0,5.5,media
9599,1762,Tarea genérica 9599,2025-09-10,2025-09-15,pendiente,5.0,5.5,media
9600,1762,Tarea genérica 9600,2025-10-25,2025-10-30,pendiente,5.0,5.5,media
9601,1762,Tarea genérica 9601,2025-09-04,2025-09-09,pendiente,5.0,5.5,media
9602,1762,Tarea genérica 9602,2025-07-03,2025-07-08,pendiente,5.0,5.5,media
9603,1762,Tarea genérica 9603,2025-08-01,2025-08-06,pendiente,5.0,5.5,media
9604,1762,Tarea genérica 9604,2025-11-23,2025-11-28,pendiente,5.0,5.5,media
9605,1762,Tarea genérica 9605,2025-10-21,2025-10-26,pendiente,5.0,5.5,media
9606,1762,Tarea genérica 9606,2025-10-12,2025-10-17,pendiente,5.0,5.5,media
9607,1763,Tarea genérica 9607,2025-07-19,2025-07-24,pendiente,5.0,5.5,media
9608,1763,Tarea genérica 9608,2025-11-01,2025-11-06,pendiente,5.0,5.5,media
9609,1763,Tarea genérica 9609,2025-09-24,2025-09-29,pendiente,5.0,5.5,media
9610,1763,Tarea genérica 9610,2025-06-23,2025-06-28,pendiente,5.0,5.5,media
9611,1763,Tarea genérica 9611,2025-09-08,2025-09-13,pendiente,5.0,5.5,media
9612,1763,Tarea genérica 9612,2025-08-19,2025-08-24,pendiente,5.0,5.5,media
9613,1764,Tarea genérica 9613,2025-10-10,2025-10-15,pendiente,5.0,5.5,media
9614,1764,Tarea genérica 9614,2025-11-27,2025-12-02,pendiente,5.0,5.5,media
9615,1764,Tarea genérica 9615,2025-07-09,2025-07-14,pendiente,5.0,5.5,media
9616,1764,Tarea genérica 9616,2025-06-17,2025-06-22,pendiente,5.0,5.5,media
9617,1764,Tarea genérica 9617,2025-10-31,2025-11-05,pendiente,5.0,5.5,media
9618,1764,Tarea genérica 9618,2025-06-26,2025-07-01,pendiente,5.0,5.5,media
9619,1764,Tarea genérica 9619,2025-07-22,2025-07-27,pendiente,5.0,5.5,media
9620,1764,Tarea genérica 9620,2025-10-18,2025-10-23,pendiente,5.0,5.5,media
9621,1765,Tarea genérica 9621,2019-02-06,2019-02-11,pendiente,5.0,5.5,media
9622,1765,Tarea genérica 9622,2019-02-11,2019-02-16,pendiente,5.0,5.5,media
9623,1765,Tarea genérica 9623,2019-02-14,2019-02-19,pendiente,5.0,5.5,media
9624,1765,Tarea genérica 9624,2019-02-07,2019-02-12,pendiente,5.0,5.5,media
9625,1765,Tarea genérica 9625,2019-02-12,2019-02-17,pendiente,5.0,5.5,media
9626,1765,Tarea genérica 9626,2019-02-13,2019-02-18,pendiente,5.0,5.5,media
9627,1766,Tarea genérica 9627,2019-02-13,2019-02-18,pendiente,5.0,5.5,media
9628,1766,Tarea genérica 9628,2019-02-12,2019-02-17,pendiente,5.0,5.5,media
9629,1766,Tarea genérica 9629,2019-02-18,2019-02-23,pendiente,5.0,5.5,media
9630,1766,Tarea genérica 9630,2019-02-18,2019-02-23,pendiente,5.0,5.5,media
9631,1766,Tarea genérica 9631,2019-02-06,2019-02-11,pendiente,5.0,5.5,media
9632,1767,Tarea genérica 9632,2019-02-10,2019-02-15,pendiente,5.0,5.5,media
9633,1767,Tarea genérica 9633,2019-02-14,2019-02-19,pendiente,5.0,5.5,media
9634,1767,Tarea genérica 9634,2019-02-16,2019-02-21,pendiente,5.0,5.5,media
9635,1767,Tarea genérica 9635,2019-02-12,2019-02-17,pendiente,5.0,5.5,media
9636,1768,Tarea genérica 9636,2019-02-13,2019-02-18,pendiente,5.0,5.5,media
9637,1768,Tarea genérica 9637,2019-02-06,2019-02-11,pendiente,5.0,5.5,media
9638,1768,Tarea genérica 9638,2019-02-14,2019-02-19,pendiente,5.0,5.5,media
9639,1768,Tarea genérica 9639,2019-02-07,2019-02-12,pendiente,5.0,5.5,media
9640,1768,Tarea genérica 9640,2019-02-09,2019-02-14,pendiente,5.0,5.5,media
9641,1768,Tarea genérica 9641,2019-02-14,2019-02-19,pendiente,5.0,5.5,media
9642,1768,Tarea genérica 9642,2019-02-12,2019-02-17,pendiente,5.0,5.5,media
9643,1768,Tarea genérica 9643,2019-02-06,2019-02-11,pendiente,5.0,5.5,media
9644,1769,Tarea genérica 9644,2019-02-17,2019-02-22,pendiente,5.0,5.5,media
9645,1769,Tarea genérica 9645,2019-02-08,2019-02-13,pendiente,5.0,5.5,media
9646,1769,Tarea genérica 9646,2019-02-07,2019-02-12,pendiente,5.0,5.5,media
9647,1769,Tarea genérica 9647,2019-02-14,2019-02-19,pendiente,5.0,5.5,media
9648,1769,Tarea genérica 9648,2019-02-07,2019-02-12,pendiente,5.0,5.5,media
9649,1769,Tarea genérica 9649,2019-02-13,2019-02-18,pendiente,5.0,5.5,media
9650,1770,Tarea genérica 9650,2023-10-05,2023-10-10,completada,5.0,5.5,media
9651,1770,Tarea genérica 9651,2023-08-13,2023-08-18,completada,5.0,5.5,media
9652,1770,Tarea genérica 9652,2024-01-16,2024-01-21,completada,5.0,5.5,media
9653,1770,Tarea genérica 9653,2023-10-12,2023-10-17,completada,5.0,5.5,media
9654,1770,Tarea genérica 9654,2023-09-16,2023-09-21,completada,5.0,5.5,media
9655,1770,Tarea genérica 9655,2024-01-21,2024-01-26,completada,5.0,5.5,media
9656,1770,Tarea genérica 9656,2024-01-01,2024-01-06,completada,5.0,5.5,media
9657,1770,Tarea genérica 9657,2023-10-19,2023-10-24,completada,5.0,5.5,media
9658,1771,Tarea genérica 9658,2023-09-21,2023-09-26,completada,5.0,5.5,media
9659,1771,Tarea genérica 9659,2024-01-21,2024-01-26,completada,5.0,5.5,media
9660,1771,Tarea genérica 9660,2023-07-02,2023-07-07,completada,5.0,5.5,media
9661,1772,Tarea genérica 9661,2023-09-25,2023-09-30,completada,5.0,5.5,media
9662,1772,Tarea genérica 9662,2023-11-21,2023-11-26,completada,5.0,5.5,media
9663,1772,Tarea genérica 9663,2024-03-03,2024-03-08,completada,5.0,5.5,media
9664,1773,Tarea genérica 9664,2023-08-09,2023-08-14,completada,5.0,5.5,media
9665,1773,Tarea genérica 9665,2023-06-17,2023-06-22,completada,5.0,5.5,media
9666,1773,Tarea genérica 9666,2023-08-29,2023-09-03,completada,5.0,5.5,media
9667,1774,Tarea genérica 9667,2023-06-29,2023-07-04,completada,5.0,5.5,media
9668,1774,Tarea genérica 9668,2023-08-03,2023-08-08,completada,5.0,5.5,media
9669,1774,Tarea genérica 9669,2024-01-29,2024-02-03,completada,5.0,5.5,media
9670,1774,Tarea genérica 9670,2023-06-04,2023-06-09,completada,5.0,5.5,media
9671,1774,Tarea genérica 9671,2023-08-16,2023-08-21,completada,5.0,5.5,media
9672,1774,Tarea genérica 9672,2023-11-11,2023-11-16,completada,5.0,5.5,media
9673,1774,Tarea genérica 9673,2023-07-13,2023-07-18,completada,5.0,5.5,media
9674,1775,Tarea genérica 9674,2023-10-22,2023-10-27,completada,5.0,5.5,media
9675,1775,Tarea genérica 9675,2023-08-07,2023-08-12,completada,5.0,5.5,media
9676,1775,Tarea genérica 9676,2023-12-29,2024-01-03,completada,5.0,5.5,media
9677,1775,Tarea genérica 9677,2024-01-22,2024-01-27,completada,5.0,5.5,media
9678,1775,Tarea genérica 9678,2023-06-15,2023-06-20,completada,5.0,5.5,media
9679,1775,Tarea genérica 9679,2024-01-23,2024-01-28,completada,5.0,5.5,media
9680,1775,Tarea genérica 9680,2023-09-02,2023-09-07,completada,5.0,5.5,media
9681,1775,Tarea genérica 9681,2023-09-27,2023-10-02,completada,5.0,5.5,media
9682,1776,Tarea genérica 9682,2021-09-12,2021-09-17,completada,5.0,5.5,media
9683,1776,Tarea genérica 9683,2022-01-08,2022-01-13,completada,5.0,5.5,media
9684,1776,Tarea genérica 9684,2021-09-01,2021-09-06,completada,5.0,5.5,media
9685,1776,Tarea genérica 9685,2022-01-04,2022-01-09,completada,5.0,5.5,media
9686,1776,Tarea genérica 9686,2021-05-23,2021-05-28,completada,5.0,5.5,media
9687,1777,Tarea genérica 9687,2021-10-21,2021-10-26,completada,5.0,5.5,media
9688,1777,Tarea genérica 9688,2021-08-22,2021-08-27,completada,5.0,5.5,media
9689,1777,Tarea genérica 9689,2021-05-23,2021-05-28,completada,5.0,5.5,media
9690,1777,Tarea genérica 9690,2021-11-20,2021-11-25,completada,5.0,5.5,media
9691,1778,Tarea genérica 9691,2021-09-05,2021-09-10,completada,5.0,5.5,media
9692,1778,Tarea genérica 9692,2021-08-01,2021-08-06,completada,5.0,5.5,media
9693,1778,Tarea genérica 9693,2021-10-11,2021-10-16,completada,5.0,5.5,media
9694,1778,Tarea genérica 9694,2021-09-11,2021-09-16,completada,5.0,5.5,media
9695,1779,Tarea genérica 9695,2021-05-13,2021-05-18,completada,5.0,5.5,media
9696,1779,Tarea genérica 9696,2021-05-05,2021-05-10,completada,5.0,5.5,media
9697,1779,Tarea genérica 9697,2021-06-25,2021-06-30,completada,5.0,5.5,media
9698,1779,Tarea genérica 9698,2021-09-09,2021-09-14,completada,5.0,5.5,media
9699,1779,Tarea genérica 9699,2021-11-03,2021-11-08,completada,5.0,5.5,media
9700,1780,Tarea genérica 9700,2021-07-02,2021-07-07,completada,5.0,5.5,media
9701,1780,Tarea genérica 9701,2021-04-25,2021-04-30,completada,5.0,5.5,media
9702,1780,Tarea genérica 9702,2021-05-01,2021-05-06,completada,5.0,5.5,media
9703,1780,Tarea genérica 9703,2021-12-20,2021-12-25,completada,5.0,5.5,media
9704,1780,Tarea genérica 9704,2021-08-24,2021-08-29,completada,5.0,5.5,media
9705,1781,Tarea genérica 9705,2022-09-15,2022-09-20,pendiente,5.0,5.5,media
9706,1781,Tarea genérica 9706,2022-10-07,2022-10-12,pendiente,5.0,5.5,media
9707,1781,Tarea genérica 9707,2022-09-15,2022-09-20,pendiente,5.0,5.5,media
9708,1781,Tarea genérica 9708,2022-09-25,2022-09-30,pendiente,5.0,5.5,media
9709,1781,Tarea genérica 9709,2022-09-23,2022-09-28,pendiente,5.0,5.5,media
9710,1781,Tarea genérica 9710,2022-09-25,2022-09-30,pendiente,5.0,5.5,media
9711,1781,Tarea genérica 9711,2022-08-24,2022-08-29,pendiente,5.0,5.5,media
9712,1782,Tarea genérica 9712,2022-09-24,2022-09-29,pendiente,5.0,5.5,media
9713,1782,Tarea genérica 9713,2022-09-22,2022-09-27,pendiente,5.0,5.5,media
9714,1782,Tarea genérica 9714,2022-09-25,2022-09-30,pendiente,5.0,5.5,media
9715,1782,Tarea genérica 9715,2022-09-25,2022-09-30,pendiente,5.0,5.5,media
9716,1782,Tarea genérica 9716,2022-10-07,2022-10-12,pendiente,5.0,5.5,media
9717,1782,Tarea genérica 9717,2022-09-11,2022-09-16,pendiente,5.0,5.5,media
9718,1782,Tarea genérica 9718,2022-09-20,2022-09-25,pendiente,5.0,5.5,media
9719,1783,Tarea genérica 9719,2022-08-24,2022-08-29,pendiente,5.0,5.5,media
9720,1783,Tarea genérica 9720,2022-09-05,2022-09-10,pendiente,5.0,5.5,media
9721,1783,Tarea genérica 9721,2022-08-29,2022-09-03,pendiente,5.0,5.5,media
9722,1783,Tarea genérica 9722,2022-10-08,2022-10-13,pendiente,5.0,5.5,media
9723,1783,Tarea genérica 9723,2022-09-08,2022-09-13,pendiente,5.0,5.5,media
9724,1783,Tarea genérica 9724,2022-09-05,2022-09-10,pendiente,5.0,5.5,media
9725,1783,Tarea genérica 9725,2022-10-07,2022-10-12,pendiente,5.0,5.5,media
9726,1784,Tarea genérica 9726,2022-08-27,2022-09-01,pendiente,5.0,5.5,media
9727,1784,Tarea genérica 9727,2022-09-04,2022-09-09,pendiente,5.0,5.5,media
9728,1784,Tarea genérica 9728,2022-09-15,2022-09-20,pendiente,5.0,5.5,media
9729,1784,Tarea genérica 9729,2022-09-19,2022-09-24,pendiente,5.0,5.5,media
9730,1784,Tarea genérica 9730,2022-08-23,2022-08-28,pendiente,5.0,5.5,media
9731,1784,Tarea genérica 9731,2022-09-30,2022-10-05,pendiente,5.0,5.5,media
9732,1784,Tarea genérica 9732,2022-09-30,2022-10-05,pendiente,5.0,5.5,media
9733,1785,Tarea genérica 9733,2022-09-01,2022-09-06,pendiente,5.0,5.5,media
9734,1785,Tarea genérica 9734,2022-09-13,2022-09-18,pendiente,5.0,5.5,media
9735,1785,Tarea genérica 9735,2022-09-22,2022-09-27,pendiente,5.0,5.5,media
9736,1785,Tarea genérica 9736,2022-09-17,2022-09-22,pendiente,5.0,5.5,media
9737,1785,Tarea genérica 9737,2022-10-03,2022-10-08,pendiente,5.0,5.5,media
9738,1785,Tarea genérica 9738,2022-09-16,2022-09-21,pendiente,5.0,5.5,media
9739,1785,Tarea genérica 9739,2022-09-21,2022-09-26,pendiente,5.0,5.5,media
9740,1785,Tarea genérica 9740,2022-09-28,2022-10-03,pendiente,5.0,5.5,media
9741,1786,Tarea genérica 9741,2022-08-27,2022-09-01,pendiente,5.0,5.5,media
9742,1786,Tarea genérica 9742,2022-09-29,2022-10-04,pendiente,5.0,5.5,media
9743,1786,Tarea genérica 9743,2022-08-31,2022-09-05,pendiente,5.0,5.5,media
9744,1786,Tarea genérica 9744,2022-09-10,2022-09-15,pendiente,5.0,5.5,media
9745,1786,Tarea genérica 9745,2022-09-26,2022-10-01,pendiente,5.0,5.5,media
9746,1787,Tarea genérica 9746,2022-09-07,2022-09-12,pendiente,5.0,5.5,media
9747,1787,Tarea genérica 9747,2022-09-13,2022-09-18,pendiente,5.0,5.5,media
9748,1787,Tarea genérica 9748,2022-08-25,2022-08-30,pendiente,5.0,5.5,media
9749,1787,Tarea genérica 9749,2022-09-13,2022-09-18,pendiente,5.0,5.5,media
9750,1788,Tarea genérica 9750,2022-09-02,2022-09-07,pendiente,5.0,5.5,media
9751,1788,Tarea genérica 9751,2022-09-12,2022-09-17,pendiente,5.0,5.5,media
9752,1788,Tarea genérica 9752,2022-10-04,2022-10-09,pendiente,5.0,5.5,media
