id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
17460,268,20190612,sistema,nula,0
17461,268,20190619,sistema,media,1
17462,268,20190620,integración,nula,0
17463,268,20190620,sistema,nula,0
17464,268,20190623,sistema,nula,0
17465,268,20190625,sistema,alta,1
17466,268,20190625,sistema,nula,0
17467,268,20190629,integración,nula,0
17468,268,20190630,integración,media,1
17469,268,20190703,sistema,nula,0
17470,268,20190705,integración,nula,0
17471,268,20190707,sistema,nula,0
17472,268,20190709,sistema,nula,0
17473,268,20190715,integración,nula,0
17474,268,20190719,integración,baja,1
17475,268,20190722,integración,crítica,1
17476,268,20190727,sistema,baja,1
17477,268,20190729,sistema,nula,0
17478,268,20190809,sistema,nula,0
17479,268,20190811,sistema,nula,0
17480,268,20190815,integración,nula,0
17481,268,20190815,sistema,nula,0
17482,268,20190817,integración,nula,0
17483,268,20190827,sistema,nula,0
17484,268,20190828,sistema,nula,0
17485,268,20190904,sistema,baja,1
17486,268,20190910,integración,nula,0
17487,268,20190910,sistema,nula,0
17488,268,20190914,integración,nula,0
17489,268,20190919,integración,nula,0
17490,268,20190921,sistema,nula,0
17491,268,20190930,integración,nula,0
17492,269,20191218,integración,nula,0
17493,269,20191228,sistema,nula,0
17494,269,20200108,integración,nula,0
17495,269,20200113,integración,crítica,1
17496,269,20200114,integración,nula,0
17497,269,20200114,sistema,nula,0
17498,269,20200115,integración,nula,0
17499,269,20200116,sistema,nula,0
17500,269,20200117,integración,media,1
17501,269,20200118,integración,nula,0
17502,269,20200118,sistema,nula,0
17503,269,20200119,integración,nula,0
17504,269,20200121,integración,nula,0
17505,269,20200121,sistema,nula,0
17506,269,20200123,sistema,media,1
17507,269,20200124,integración,nula,0
17508,269,20200124,sistema,baja,1
17509,269,20200124,sistema,nula,0
17510,269,20200125,integración,nula,0
17511,269,20200125,sistema,nula,0
17512,269,20200126,integración,nula,0
17513,269,20200126,sistema,baja,1
17514,269,20200126,sistema,nula,0
17515,269,20200127,sistema,nula,0
17516,269,20200128,integración,nula,0
17517,269,20200128,sistema,nula,0
17518,269,20200129,integración,nula,0
17519,269,20200129,sistema,crítica,1
17520,269,20200129,sistema,nula,0
17521,269,20200130,integración,nula,0
17522,269,20200130,sistema,nula,0
17523,269,20200131,integración,nula,0
17524,269,20200201,integración,crítica,2
17525,269,20200201,integración,nula,0
17526,269,20200201,sistema,nula,0
17527,269,20200202,integración,nula,0
17528,269,20200203,integración,nula,0
17529,269,20200203,sistema,nula,0
17530,269,20200204,integración,nula,0
17531,269,20200205,integración,alta,1
17532,269,20200205,integración,nula,0
17533,269,20200205,sistema,nula,0
17534,269,20200206,integración,alta,1
17535,269,20200206,integración,baja,1
17536,269,20200206,integración,nula,0
17537,269,20200206,sistema,baja,1
17538,269,20200206,sistema,nula,0
17539,269,20200207,integración,nula,0
17540,269,20200207,sistema,nula,0
17541,269,20200208,integración,nula,0
17542,269,20200208,sistema,nula,0
17543,269,20200209,integración,crítica,1
17544,269,20200209,integración,nula,0
17545,269,20200209,sistema,nula,0
17546,269,20200210,integración,nula,0
17547,269,20200210,sistema,crítica,1
17548,269,20200211,integración,alta,1
17549,269,20200211,integración,nula,0
17550,269,20200211,sistema,nula,0
17551,269,20200212,integración,alta,1
17552,269,20200212,integración,nula,0
17553,269,20200212,sistema,nula,0
17554,269,20200213,integración,nula,0
17555,269,20200213,sistema,nula,0
17556,269,20200214,integración,baja,2
17557,269,20200214,integración,nula,0
17558,269,20200214,sistema,crítica,1
17559,269,20200214,sistema,nula,0
17560,269,20200215,integración,alta,1
17561,269,20200215,integración,nula,0
17562,269,20200215,sistema,nula,0
17563,269,20200216,integración,nula,0
17564,269,20200217,integración,nula,0
17565,269,20200218,integración,alta,1
17566,269,20200218,integración,media,1
17567,269,20200218,sistema,crítica,1
17568,269,20200218,sistema,media,1
17569,269,20200218,sistema,nula,0
17570,269,20200219,integración,nula,0
17571,269,20200219,sistema,nula,0
17572,269,20200220,integración,nula,0
17573,269,20200220,sistema,nula,0
17574,269,20200221,integración,media,1
17575,269,20200221,integración,nula,0
17576,269,20200221,sistema,media,1
17577,269,20200222,integración,baja,1
17578,269,20200222,integración,nula,0
17579,269,20200223,integración,media,1
17580,269,20200223,integración,nula,0
17581,269,20200223,sistema,nula,0
17582,269,20200224,integración,crítica,1
17583,269,20200224,integración,nula,0
17584,269,20200224,sistema,nula,0
17585,269,20200225,integración,nula,0
17586,269,20200225,sistema,media,1
17587,269,20200225,sistema,nula,0
17588,269,20200226,integración,crítica,1
17589,269,20200226,integración,nula,0
17590,269,20200226,sistema,nula,0
17591,269,20200227,integración,nula,0
17592,269,20200227,sistema,crítica,1
17593,269,20200227,sistema,nula,0
17594,269,20200228,integración,nula,0
17595,269,20200228,sistema,media,1
17596,269,20200228,sistema,nula,0
17597,269,20200229,integración,nula,0
17598,269,20200301,integración,nula,0
17599,269,20200301,sistema,nula,0
17600,269,20200302,integración,nula,0
17601,269,20200302,sistema,nula,0
17602,269,20200303,integración,nula,0
17603,269,20200303,sistema,nula,0
17604,269,20200304,integración,nula,0
17605,269,20200304,sistema,nula,0
17606,269,20200305,integración,baja,1
17607,269,20200305,integración,nula,0
17608,269,20200305,sistema,nula,0
17609,269,20200306,integración,baja,1
17610,269,20200306,sistema,nula,0
17611,269,20200308,sistema,nula,0
17612,269,20200309,sistema,media,1
17613,270,20240915,integración,nula,0
17614,270,20240930,sistema,nula,0
17615,270,20241001,sistema,crítica,1
17616,270,20241003,integración,nula,0
17617,270,20241007,sistema,nula,0
17618,270,20241011,sistema,baja,1
17619,270,20241011,sistema,media,1
17620,270,20241022,sistema,nula,0
17621,270,20241024,sistema,nula,0
17622,270,20241026,integración,alta,1
17623,270,20241028,sistema,nula,0
17624,270,20241101,integración,nula,0
17625,270,20241102,integración,nula,0
17626,270,20241103,sistema,nula,0
17627,270,20241106,integración,nula,0
17628,270,20241106,sistema,nula,0
17629,270,20241108,sistema,nula,0
17630,270,20241110,integración,media,1
17631,270,20241110,sistema,nula,0
17632,270,20241112,integración,nula,0
17633,270,20241113,sistema,nula,0
17634,270,20241116,sistema,nula,0
17635,270,20241117,integración,nula,0
17636,270,20241118,sistema,nula,0
17637,270,20241119,integración,nula,0
17638,270,20241119,sistema,nula,0
17639,270,20241121,integración,alta,1
17640,270,20241121,sistema,alta,1
17641,270,20241122,integración,nula,0
17642,270,20241123,sistema,nula,0
17643,270,20241124,integración,nula,0
17644,270,20241125,sistema,alta,1
17645,270,20241127,sistema,nula,0
17646,270,20241128,sistema,nula,0
17647,270,20241130,integración,nula,0
17648,270,20241201,integración,nula,0
17649,270,20241204,sistema,nula,0
17650,270,20241207,sistema,nula,0
17651,270,20241209,integración,nula,0
17652,270,20241211,integración,media,1
17653,270,20241212,integración,nula,0
17654,270,20241212,sistema,nula,0
17655,270,20241213,sistema,media,1
17656,270,20241213,sistema,nula,0
17657,270,20241214,sistema,nula,0
17658,270,20241216,integración,nula,0
17659,270,20241216,sistema,alta,1
17660,270,20241217,sistema,nula,0
17661,270,20241218,sistema,nula,0
17662,270,20241219,integración,nula,0
17663,270,20241220,integración,nula,0
17664,270,20241221,integración,crítica,1
17665,270,20241221,sistema,nula,0
17666,270,20241224,sistema,nula,0
17667,270,20241225,sistema,nula,0
17668,270,20241226,sistema,nula,0
17669,270,20241227,integración,nula,0
17670,270,20241229,integración,nula,0
17671,270,20241229,sistema,nula,0
17672,270,20250101,sistema,nula,0
17673,270,20250102,integración,nula,0
17674,270,20250102,sistema,nula,0
17675,270,20250103,sistema,nula,0
17676,270,20250104,sistema,nula,0
17677,270,20250108,sistema,crítica,1
17678,270,20250111,integración,crítica,1
17679,270,20250111,integración,nula,0
17680,270,20250112,integración,nula,0
17681,270,20250115,sistema,alta,1
17682,270,20250116,integración,alta,1
17683,270,20250116,sistema,alta,1
17684,270,20250117,integración,nula,0
17685,270,20250117,sistema,crítica,1
17686,270,20250119,integración,nula,0
17687,270,20250123,integración,nula,0
17688,270,20250125,integración,nula,0
17689,270,20250125,sistema,nula,0
17690,270,20250127,integración,nula,0
17691,270,20250127,sistema,alta,1
17692,271,20221014,integración,nula,0
17693,271,20221104,sistema,baja,1
17694,271,20221104,sistema,nula,0
17695,271,20221111,integración,alta,1
17696,271,20221114,sistema,nula,0
17697,271,20221125,sistema,nula,0
17698,271,20221126,sistema,media,1
17699,271,20221210,integración,alta,1
17700,271,20221213,sistema,media,1
17701,271,20221223,sistema,alta,1
17702,271,20221227,sistema,nula,0
17703,271,20221231,integración,crítica,1
17704,271,20221231,integración,nula,0
17705,271,20230102,sistema,nula,0
17706,271,20230103,integración,nula,0
17707,271,20230104,integración,nula,0
17708,271,20230110,integración,nula,0
17709,271,20230110,sistema,media,1
17710,271,20230112,integración,nula,0
17711,271,20230116,integración,nula,0
17712,271,20230118,integración,nula,0
17713,271,20230121,sistema,nula,0
17714,271,20230123,integración,media,1
17715,271,20230125,sistema,nula,0
17716,271,20230205,integración,nula,0
17717,271,20230207,integración,nula,0
17718,271,20230215,sistema,nula,0
17719,271,20230221,integración,alta,1
17720,271,20230226,integración,nula,0
17721,271,20230302,integración,nula,0
17722,271,20230303,sistema,nula,0
17723,271,20230320,sistema,nula,0
17724,271,20230406,integración,nula,0
17725,271,20230407,integración,nula,0
17726,271,20230408,sistema,nula,0
17727,272,20160518,integración,nula,0
17728,272,20160520,integración,baja,1
17729,272,20160521,integración,nula,0
17730,272,20160526,sistema,nula,0
17731,272,20160527,sistema,nula,0
17732,272,20160603,sistema,nula,0
17733,272,20160604,sistema,nula,0
17734,272,20160605,sistema,nula,0
17735,272,20160610,sistema,nula,0
17736,272,20160613,sistema,nula,0
17737,272,20160616,sistema,nula,0
17738,272,20160621,integración,nula,0
17739,272,20160623,sistema,nula,0
17740,272,20160624,integración,nula,0
17741,272,20160625,integración,nula,0
17742,272,20160626,integración,nula,0
17743,272,20160626,sistema,nula,0
17744,272,20160627,integración,nula,0
17745,272,20160628,integración,alta,1
17746,272,20160701,integración,nula,0
17747,272,20160705,integración,nula,0
17748,272,20160707,integración,nula,0
17749,272,20160708,sistema,alta,1
17750,272,20160711,integración,crítica,1
17751,272,20160711,sistema,nula,0
17752,272,20160713,integración,nula,0
17753,272,20160715,sistema,nula,0
17754,272,20160717,integración,nula,0
17755,272,20160725,sistema,baja,1
17756,272,20160726,sistema,nula,0
17757,272,20160729,sistema,alta,1
17758,273,20190405,integración,nula,0
17759,273,20190412,sistema,nula,0
17760,273,20190415,sistema,nula,0
17761,273,20190416,sistema,nula,0
17762,273,20190418,integración,baja,1
17763,273,20190419,integración,nula,0
17764,273,20190420,sistema,nula,0
17765,273,20190421,integración,nula,0
17766,273,20190421,sistema,nula,0
17767,273,20190423,integración,nula,0
17768,273,20190423,sistema,nula,0
17769,273,20190424,sistema,nula,0
17770,273,20190425,integración,nula,0
17771,273,20190425,sistema,nula,0
17772,273,20190426,integración,nula,0
17773,273,20190426,sistema,nula,0
17774,273,20190427,sistema,crítica,1
17775,273,20190428,integración,nula,0
17776,273,20190428,sistema,nula,0
17777,273,20190430,integración,nula,0
17778,273,20190430,sistema,nula,0
17779,273,20190501,integración,crítica,1
17780,273,20190501,integración,media,1
17781,273,20190501,sistema,nula,0
17782,273,20190502,sistema,nula,0
17783,273,20190503,integración,nula,0
17784,273,20190503,sistema,nula,0
17785,273,20190504,sistema,baja,1
17786,273,20190504,sistema,media,1
17787,273,20190504,sistema,nula,0
17788,273,20190505,integración,nula,0
17789,273,20190507,integración,baja,1
17790,273,20190507,integración,nula,0
17791,273,20190507,sistema,alta,1
17792,273,20190507,sistema,baja,1
17793,273,20190508,integración,nula,0
17794,273,20190508,sistema,nula,0
17795,273,20190509,sistema,nula,0
17796,273,20190510,integración,crítica,1
17797,273,20190510,integración,nula,0
17798,273,20190510,sistema,nula,0
17799,273,20190511,integración,nula,0
17800,273,20190511,sistema,nula,0
17801,273,20190512,integración,nula,0
17802,273,20190512,sistema,nula,0
17803,273,20190513,integración,nula,0
17804,273,20190513,sistema,nula,0
17805,273,20190514,integración,nula,0
17806,273,20190514,sistema,baja,1
17807,273,20190514,sistema,nula,0
17808,273,20190515,integración,media,1
17809,273,20190515,integración,nula,0
17810,273,20190515,sistema,nula,0
17811,273,20190516,integración,nula,0
17812,273,20190516,sistema,nula,0
17813,273,20190517,integración,nula,0
17814,273,20190518,integración,baja,1
17815,273,20190518,sistema,baja,1
17816,273,20190519,integración,nula,0
17817,273,20190519,sistema,nula,0
17818,273,20190520,integración,media,1
17819,273,20190520,sistema,baja,1
17820,273,20190520,sistema,nula,0
17821,273,20190521,integración,nula,0
17822,273,20190521,sistema,crítica,1
17823,273,20190521,sistema,nula,0
17824,273,20190522,integración,nula,0
17825,273,20190522,sistema,nula,0
17826,273,20190523,integración,nula,0
17827,273,20190523,sistema,baja,1
17828,273,20190523,sistema,nula,0
17829,273,20190524,integración,baja,1
17830,273,20190524,integración,nula,0
17831,273,20190524,sistema,nula,0
17832,273,20190525,integración,nula,0
17833,273,20190525,sistema,nula,0
17834,273,20190526,integración,nula,0
17835,273,20190526,sistema,nula,0
17836,273,20190527,integración,nula,0
17837,273,20190527,sistema,alta,1
17838,273,20190528,sistema,crítica,1
17839,273,20190528,sistema,nula,0
17840,273,20190529,integración,crítica,1
17841,273,20190529,integración,media,1
17842,273,20190529,integración,nula,0
17843,273,20190529,sistema,alta,2
17844,273,20190529,sistema,crítica,1
17845,273,20190529,sistema,nula,0
17846,273,20190530,integración,nula,0
17847,273,20190530,sistema,media,1
17848,273,20190530,sistema,nula,0
17849,273,20190531,integración,nula,0
17850,273,20190601,integración,media,1
17851,273,20190601,integración,nula,0
17852,273,20190601,sistema,nula,0
17853,273,20190602,integración,nula,0
17854,273,20190603,integración,nula,0
17855,273,20190603,sistema,nula,0
17856,273,20190604,integración,nula,0
17857,273,20190604,sistema,nula,0
17858,273,20190605,integración,baja,1
17859,273,20190605,integración,nula,0
17860,273,20190605,sistema,nula,0
17861,273,20190606,sistema,nula,0
17862,273,20190607,sistema,media,1
17863,273,20190607,sistema,nula,0
17864,273,20190608,integración,crítica,1
17865,273,20190609,integración,nula,0
17866,273,20190610,integración,baja,1
17867,273,20190610,sistema,nula,0
17868,274,20211013,integración,nula,0
17869,274,20211031,sistema,baja,1
17870,274,20211123,sistema,nula,0
17871,274,20211126,sistema,nula,0
17872,274,20211215,integración,nula,0
17873,274,20211218,sistema,nula,0
17874,274,20211223,integración,nula,0
17875,274,20220101,sistema,nula,0
17876,274,20220103,sistema,nula,0
17877,274,20220104,sistema,nula,0
17878,274,20220108,sistema,nula,0
17879,274,20220110,sistema,nula,0
17880,274,20220115,sistema,nula,0
17881,274,20220118,sistema,nula,0
17882,274,20220126,integración,nula,0
17883,274,20220127,integración,nula,0
17884,274,20220127,sistema,nula,0
17885,274,20220128,integración,nula,0
17886,274,20220130,integración,nula,0
17887,274,20220131,integración,alta,1
17888,274,20220131,integración,nula,0
17889,274,20220203,sistema,nula,0
17890,274,20220208,integración,nula,0
17891,274,20220211,integración,nula,0
17892,274,20220215,sistema,nula,0
17893,274,20220216,integración,nula,0
17894,274,20220217,integración,nula,0
17895,274,20220217,sistema,nula,0
17896,274,20220219,sistema,nula,0
17897,274,20220222,integración,nula,0
17898,274,20220223,integración,nula,0
17899,274,20220224,integración,nula,0
17900,274,20220225,sistema,nula,0
17901,274,20220226,sistema,nula,0
17902,274,20220227,integración,nula,0
17903,274,20220227,sistema,nula,0
17904,274,20220301,integración,baja,1
17905,274,20220302,integración,nula,0
17906,274,20220303,sistema,nula,0
17907,274,20220305,integración,nula,0
17908,274,20220306,sistema,nula,0
17909,274,20220307,integración,nula,0
17910,274,20220309,integración,nula,0
17911,274,20220309,sistema,nula,0
17912,274,20220313,sistema,media,1
17913,274,20220313,sistema,nula,0
17914,274,20220314,integración,nula,0
17915,274,20220315,sistema,nula,0
17916,274,20220316,integración,nula,0
17917,274,20220318,integración,nula,0
17918,274,20220318,sistema,alta,1
17919,274,20220322,integración,nula,0
17920,274,20220322,sistema,nula,0
17921,274,20220323,integración,nula,0
17922,274,20220323,sistema,nula,0
17923,274,20220326,sistema,nula,0
17924,274,20220327,sistema,alta,1
17925,274,20220327,sistema,nula,0
17926,274,20220328,integración,nula,0
17927,274,20220329,integración,crítica,1
17928,274,20220401,integración,nula,0
17929,274,20220403,integración,nula,0
17930,274,20220403,sistema,nula,0
17931,274,20220405,integración,nula,0
17932,274,20220408,sistema,nula,0
17933,274,20220409,integración,media,1
17934,274,20220411,integración,nula,0
17935,274,20220414,integración,nula,0
17936,274,20220419,integración,nula,0
17937,274,20220420,integración,nula,0
17938,274,20220423,integración,nula,0
17939,275,20230622,integración,nula,0
17940,275,20230711,sistema,crítica,1
17941,275,20230804,sistema,nula,0
17942,275,20230808,integración,nula,0
17943,275,20230815,sistema,nula,0
17944,275,20230817,sistema,nula,0
17945,275,20230821,sistema,nula,0
17946,275,20230822,sistema,baja,1
17947,275,20230823,sistema,nula,0
17948,275,20230824,sistema,nula,0
17949,275,20230826,integración,nula,0
17950,275,20230827,integración,nula,0
17951,275,20230828,sistema,crítica,1
17952,275,20230830,integración,alta,1
17953,275,20230830,sistema,crítica,1
17954,275,20230901,sistema,nula,0
17955,275,20230904,sistema,nula,0
17956,275,20230905,sistema,nula,0
17957,275,20230906,integración,nula,0
17958,275,20230906,sistema,nula,0
17959,275,20230908,sistema,baja,1
17960,275,20230909,integración,nula,0
17961,275,20230911,integración,alta,1
17962,275,20230912,integración,nula,0
17963,275,20230913,sistema,nula,0
17964,275,20230914,integración,nula,0
17965,275,20230915,sistema,nula,0
17966,275,20230920,integración,nula,0
17967,275,20230921,integración,nula,0
17968,275,20230922,integración,nula,0
17969,275,20230923,integración,nula,0
17970,275,20230924,integración,nula,0
17971,275,20230925,integración,nula,0
17972,275,20230930,integración,nula,0
17973,275,20231001,integración,nula,0
17974,275,20231002,sistema,nula,0
17975,275,20231003,integración,nula,0
17976,275,20231003,sistema,alta,1
17977,275,20231003,sistema,nula,0
17978,275,20231004,integración,nula,0
17979,275,20231005,integración,nula,0
17980,275,20231005,sistema,nula,0
17981,275,20231008,sistema,nula,0
17982,275,20231010,integración,baja,1
17983,275,20231010,integración,nula,0
17984,275,20231011,integración,nula,0
17985,275,20231011,sistema,nula,0
17986,275,20231012,integración,baja,1
17987,275,20231012,sistema,nula,0
17988,275,20231013,sistema,nula,0
17989,275,20231015,sistema,nula,0
17990,275,20231016,sistema,nula,0
17991,275,20231018,sistema,alta,1
17992,275,20231018,sistema,nula,0
17993,275,20231019,integración,nula,0
17994,275,20231021,integración,alta,1
17995,275,20231022,integración,media,1
17996,275,20231022,integración,nula,0
17997,275,20231023,integración,nula,0
17998,275,20231023,sistema,nula,0
17999,275,20231026,integración,nula,0
18000,275,20231026,sistema,nula,0
18001,275,20231102,sistema,crítica,1
18002,275,20231104,sistema,nula,0
18003,276,20210322,sistema,nula,0
18004,276,20210408,integración,nula,0
18005,276,20210421,sistema,nula,0
18006,276,20210504,sistema,nula,0
18007,276,20210505,integración,alta,1
18008,276,20210515,integración,nula,0
18009,276,20210516,sistema,nula,0
18010,276,20210520,sistema,nula,0
18011,276,20210521,integración,alta,1
18012,276,20210521,sistema,nula,0
18013,276,20210525,integración,nula,0
18014,276,20210526,sistema,crítica,1
18015,276,20210605,sistema,nula,0
18016,276,20210606,sistema,nula,0
18017,276,20210612,sistema,nula,0
18018,276,20210615,integración,nula,0
18019,276,20210618,integración,nula,0
18020,276,20210619,sistema,nula,0
18021,276,20210628,integración,nula,0
18022,276,20210701,integración,nula,0
18023,276,20210703,integración,media,1
18024,276,20210717,integración,media,1
18025,276,20210717,integración,nula,0
18026,276,20210807,sistema,alta,1
18027,276,20210813,sistema,baja,1
18028,276,20210816,integración,alta,1
18029,277,20201229,sistema,media,1
18030,277,20210106,sistema,nula,0
18031,277,20210108,sistema,nula,0
18032,277,20210114,integración,nula,0
18033,277,20210115,integración,nula,0
18034,277,20210117,integración,nula,0
18035,277,20210118,integración,nula,0
18036,277,20210119,sistema,baja,1
18037,277,20210126,sistema,nula,0
18038,277,20210128,sistema,nula,0
18039,277,20210129,sistema,baja,1
18040,277,20210131,integración,crítica,1
18041,277,20210207,integración,nula,0
18042,277,20210209,integración,nula,0
18043,277,20210219,sistema,nula,0
18044,277,20210220,sistema,nula,0
18045,277,20210221,integración,nula,0
18046,277,20210223,sistema,nula,0
18047,277,20210224,integración,alta,1
18048,277,20210224,integración,nula,0
18049,277,20210225,integración,crítica,1
18050,277,20210228,integración,nula,0
18051,277,20210228,sistema,nula,0
18052,277,20210301,integración,alta,1
18053,277,20210301,integración,nula,0
18054,277,20210303,sistema,nula,0
18055,277,20210305,integración,alta,1
18056,277,20210305,sistema,nula,0
18057,277,20210306,sistema,nula,0
18058,277,20210308,sistema,alta,1
18059,277,20210308,sistema,nula,0
18060,277,20210310,integración,nula,0
18061,277,20210311,integración,nula,0
18062,277,20210312,sistema,alta,1
18063,277,20210313,sistema,nula,0
18064,277,20210314,integración,nula,0
18065,277,20210318,integración,nula,0
18066,277,20210320,integración,nula,0
18067,277,20210322,sistema,nula,0
18068,277,20210323,integración,nula,0
18069,277,20210323,sistema,media,1
18070,277,20210324,integración,nula,0
18071,277,20210326,integración,nula,0
18072,277,20210327,sistema,nula,0
18073,277,20210329,sistema,nula,0
18074,277,20210330,sistema,media,1
18075,277,20210330,sistema,nula,0
18076,277,20210331,integración,nula,0
18077,277,20210402,integración,nula,0
18078,277,20210402,sistema,nula,0
18079,277,20210404,integración,nula,0
18080,277,20210405,sistema,media,1
18081,277,20210407,integración,nula,0
18082,277,20210408,sistema,nula,0
18083,277,20210410,integración,crítica,1
18084,277,20210410,sistema,nula,0
18085,277,20210411,integración,nula,0
18086,277,20210412,integración,nula,0
18087,277,20210412,sistema,nula,0
18088,277,20210414,integración,nula,0
18089,277,20210414,sistema,nula,0
18090,277,20210415,sistema,nula,0
18091,277,20210416,integración,nula,0
18092,277,20210416,sistema,alta,1
18093,277,20210419,integración,nula,0
18094,277,20210421,integración,nula,0
18095,277,20210422,sistema,nula,0
18096,277,20210423,integración,nula,0
18097,277,20210423,sistema,nula,0
18098,277,20210429,integración,crítica,1
18099,277,20210501,sistema,alta,1
18100,279,20181129,sistema,nula,0
18101,279,20181208,sistema,nula,0
18102,279,20181231,sistema,nula,0
18103,279,20190105,sistema,nula,0
18104,279,20190113,sistema,nula,0
18105,279,20190115,integración,nula,0
18106,279,20190120,integración,nula,0
18107,279,20190123,sistema,nula,0
18108,279,20190125,integración,nula,0
18109,279,20190126,integración,nula,0
18110,279,20190205,sistema,media,1
18111,279,20190207,integración,nula,0
18112,279,20190209,integración,baja,1
18113,279,20190210,sistema,nula,0
18114,279,20190213,integración,nula,0
18115,279,20190216,sistema,nula,0
18116,279,20190218,integración,baja,1
18117,279,20190221,sistema,nula,0
18118,279,20190222,integración,nula,0
18119,279,20190223,integración,nula,0
18120,279,20190309,integración,nula,0
18121,279,20190311,integración,nula,0
18122,279,20190314,sistema,nula,0
18123,279,20190320,integración,nula,0
18124,279,20190320,sistema,nula,0
18125,279,20190321,integración,nula,0
18126,279,20190322,integración,nula,0
18127,279,20190322,sistema,alta,1
18128,279,20190322,sistema,nula,0
18129,279,20190328,sistema,nula,0
18130,279,20190331,sistema,nula,0
18131,279,20190401,integración,nula,0
18132,279,20190404,sistema,baja,1
18133,279,20190405,sistema,nula,0
18134,279,20190409,integración,nula,0
18135,279,20190413,integración,nula,0
18136,279,20190414,integración,nula,0
18137,279,20190414,sistema,nula,0
18138,279,20190415,integración,nula,0
18139,279,20190415,sistema,nula,0
18140,279,20190416,integración,nula,0
18141,279,20190416,sistema,crítica,1
18142,279,20190416,sistema,nula,0
18143,279,20190419,integración,baja,1
18144,279,20190419,integración,nula,0
18145,279,20190422,integración,alta,1
18146,279,20190423,sistema,nula,0
18147,279,20190428,sistema,nula,0
18148,279,20190501,integración,nula,0
18149,279,20190503,integración,nula,0
18150,279,20190507,integración,nula,0
18151,279,20190509,sistema,nula,0
18152,279,20190511,sistema,nula,0
18153,279,20190514,sistema,nula,0
18154,279,20190515,integración,nula,0
18155,279,20190515,sistema,crítica,1
18156,279,20190517,integración,nula,0
18157,279,20190519,integración,baja,1
18158,279,20190519,integración,nula,0
18159,279,20190521,integración,nula,0
18160,279,20190526,sistema,nula,0
18161,279,20190528,integración,nula,0
18162,279,20190528,sistema,nula,0
18163,279,20190529,integración,nula,0
18164,279,20190530,integración,nula,0
18165,279,20190530,sistema,media,1
18166,279,20190601,integración,crítica,1
18167,279,20190602,sistema,nula,0
18168,279,20190603,sistema,nula,0
18169,279,20190605,integración,alta,1
18170,279,20190605,integración,nula,0
18171,279,20190605,sistema,nula,0
18172,279,20190607,sistema,nula,0
18173,279,20190608,integración,nula,0
18174,279,20190610,integración,nula,0
18175,279,20190614,sistema,nula,0
18176,279,20190615,integración,nula,0
18177,279,20190616,integración,nula,0
18178,279,20190619,sistema,nula,0
18179,279,20190622,sistema,nula,0
18180,279,20190626,integración,nula,0
18181,279,20190626,sistema,nula,0
18182,279,20190702,sistema,nula,0
18183,279,20190705,sistema,nula,0
18184,279,20190706,integración,nula,0
18185,279,20190707,integración,nula,0
18186,279,20190707,sistema,nula,0
18187,279,20190709,integración,nula,0
18188,279,20190713,integración,crítica,1
18189,279,20190714,integración,nula,0
18190,279,20190716,integración,nula,0
18191,279,20190716,sistema,alta,1
18192,279,20190716,sistema,media,1
18193,279,20190718,sistema,alta,1
18194,279,20190724,sistema,media,1
18195,279,20190724,sistema,nula,0
18196,279,20190725,integración,nula,0
18197,279,20190726,integración,alta,1
18198,279,20190726,integración,nula,0
18199,279,20190804,integración,nula,0
18200,279,20190809,sistema,crítica,1
18201,279,20190809,sistema,nula,0
18202,279,20190815,integración,nula,0
18203,280,20180501,integración,nula,0
18204,280,20180517,sistema,media,1
18205,280,20180607,sistema,nula,0
18206,280,20180624,integración,nula,0
18207,280,20180629,integración,nula,0
18208,280,20180708,integración,nula,0
18209,280,20180709,integración,nula,0
18210,280,20180709,sistema,nula,0
18211,280,20180712,integración,nula,0
18212,280,20180716,sistema,nula,0
18213,280,20180718,sistema,nula,0
18214,280,20180719,sistema,nula,0
18215,280,20180721,sistema,nula,0
18216,280,20180723,integración,alta,1
18217,280,20180723,integración,nula,0
18218,280,20180725,integración,nula,0
18219,280,20180726,integración,nula,0
18220,280,20180727,integración,nula,0
18221,280,20180727,sistema,nula,0
18222,280,20180730,sistema,nula,0
18223,280,20180731,integración,nula,0
18224,280,20180802,sistema,baja,1
18225,280,20180803,sistema,nula,0
18226,280,20180807,sistema,nula,0
18227,280,20180815,sistema,crítica,1
18228,280,20180817,integración,nula,0
18229,280,20180819,integración,nula,0
18230,280,20180820,integración,nula,0
18231,280,20180823,integración,nula,0
18232,280,20180826,integración,alta,1
18233,280,20180827,sistema,nula,0
18234,280,20180828,sistema,nula,0
18235,280,20180829,integración,nula,0
18236,280,20180829,sistema,nula,0
18237,280,20180831,integración,media,1
18238,280,20180901,sistema,nula,0
18239,280,20180903,integración,nula,0
18240,280,20180910,sistema,alta,1
18241,280,20180912,sistema,nula,0
18242,280,20180913,sistema,nula,0
18243,281,20171117,sistema,nula,0
18244,281,20171121,sistema,alta,1
18245,281,20171126,integración,alta,1
18246,281,20171128,sistema,nula,0
18247,281,20171201,integración,nula,0
18248,281,20171207,sistema,nula,0
18249,281,20171211,integración,alta,1
18250,281,20171213,sistema,media,1
18251,281,20171214,integración,nula,0
18252,281,20171214,sistema,nula,0
18253,281,20171218,integración,nula,0
18254,281,20171222,sistema,nula,0
18255,281,20171225,sistema,nula,0
18256,281,20171227,integración,crítica,1
